acc_x,acc_y,acc_z,acc_lin_x,acc_lin_y,acc_lin_z,gyro_x,gyro_y,gyro_z,acc_veh_fwd,gyro_veh_yaw_rate,dt_sec
-1.7489643096923828,2.20386266708374,7.160458564758301,-0.6623570919036865,-0.3563804626464844,-2.55317497253418,0.2304964214563369,0.4169175624847412,-0.52837073802948,-0.9474720435694561,0.41266601486354126,0.09999990463256836
0.8702923059463501,1.4736311435699463,9.327211380004885,1.5226019620895386,-0.9354568719863892,-0.2085733413696289,0.384427011013031,-0.6893587112426758,-0.5869602560997009,1.4725705033609096,0.7728156016658103,0.09999990463256836
0.6835445761680603,3.0154969692230225,7.445368766784668,1.1754581928253174,0.4190812110900879,-1.986358642578125,-0.1460742801427841,-0.2904174923896789,-0.6743118762969971,1.0402038123198187,0.7155376061746228,0.09999990463256836
1.3419500589370728,2.673126220703125,10.150816917419434,1.7389122247695925,0.1630222797393798,0.6869258880615234,0.0978710949420929,-0.2265016883611679,-0.9566067457199096,1.7760907751565833,0.9866668269687598,0.09999990463256836
0.6931213736534119,2.167949676513672,10.904990196228027,1.3695820569992063,-0.3616166114807129,1.4372167587280271,0.0861531943082809,0.4046670198440552,-1.161137342453003,1.4746229331744558,1.0156706912592353,0.09999990463256836
0.8702923059463501,0.585382342338562,12.264896392822266,1.9970030784606931,-1.6881186962127686,2.7545223236083984,-0.1844237744808197,-0.4171838760375976,-1.3891037702560425,2.2653245230223997,1.4101889125852967,0.09999990463256836
1.7824832201004028,1.157596468925476,7.292140007019043,2.4982028007507324,-1.1307504177093506,-2.25320816040039,0.0073236874304711,-0.4166512489318847,-1.7773923873901367,2.24503324210185,1.8179767336865127,0.09999990463256836
0.1256955862045288,0.7529764175415039,7.900267124176025,1.20717191696167,-1.25391685962677,-1.6464195251464844,0.3114564716815948,0.3002711832523346,-1.6527565717697144,0.9415538950271022,1.578103961123173,0.09999990463256836
-0.4034229815006256,1.80881941318512,9.248202323913574,0.9329564571380616,0.0094417333602905,-0.2537803649902344,-0.0443415977060794,-0.2275669425725937,-1.507880687713623,0.871014484904325,1.497195472181779,0.09999990463256836
-0.5207388401031494,2.021903276443481,11.663951873779297,1.050325870513916,0.3909294605255127,2.151163101196289,0.1447426974773407,0.1431448012590408,-1.378983736038208,1.4063158706805636,1.3360342631437163,0.09999990463256836
-1.3658920526504517,2.182314872741699,11.142016410827637,0.5796545743942261,0.5626933574676514,1.658182144165039,0.0802942439913749,0.4376901984214782,-1.2767184972763062,0.9214910005771659,1.1685517926492754,0.09999990463256836
-1.1432312726974487,0.6572083830833435,8.69753646850586,1.1192986965179443,-1.1714048385620115,-0.7235126495361328,1.4038842916488647,-0.0299605391919612,-1.0966888666152954,0.8221501593093251,1.3969005024471777,0.09999990463256836
-1.648407816886902,1.6603789329528809,7.296928405761719,0.7624232769012451,-0.8452949523925781,-1.8399991989135744,-0.0720384567975997,-0.7458177208900452,-1.0620678663253784,0.1946101405158397,1.1614566353445421,0.09999990463256836
-0.4656722247600555,2.0626046657562256,7.620145320892334,1.4745824337005615,-0.2574408054351806,-1.702763557434082,0.560728132724762,-0.3825628161430359,-1.4072132110595703,1.0390766317363382,1.5454173410518348,0.09999990463256836
